numero,fecha,nombre,latitud,longitud,prec,tmax,tmin,tmed,velvmax,velv,dirv,radg,humr
13473,2018-06-22 00:00:00,Los Pinos,22.3203333333332,-102.225166666666,2.00,24.80,13.90,18.27,4.60,1.36,125.60,198.72,78.21
13473,2018-06-23 00:00:00,Los Pinos,22.3203333333332,-102.225166666666,0.00,26.90,13.00,19.21,8.60,1.28,201.30,235.40,70.58
13473,2018-06-24 00:00:00,Los Pinos,22.3203333333332,-102.225166666666,8.00,26.90,13.50,18.41,6.60,1.46,172.70,221.68,74.51
13473,2018-06-25 00:00:00,Los Pinos,22.3203333333332,-102.225166666666,0.00,24.00,11.20,16.88,5.30,1.09,95.60,201.32,79.62
13473,2018-06-26 00:00:00,Los Pinos,22.3203333333332,-102.225166666666,0.00,25.50,14.70,18.83,4.40,1.29,148.60,234.75,71.85
13473,2018-06-27 00:00:00,Los Pinos,22.3203333333332,-102.225166666666,43.60,25.30,14.00,17.98,13.40,1.27,252.60,223.48,80.61
13473,2018-06-28 00:00:00,Los Pinos,22.3203333333332,-102.225166666666,2.40,26.60,13.90,18.66,7.80,0.93,171.80,275.54,76.60
13473,2018-06-29 00:00:00,Los Pinos,22.3203333333332,-102.225166666666,6.00,26.30,13.90,18.50,6.70,1.52,203.30,273.10,75.38
13473,2018-06-30 00:00:00,Los Pinos,22.3203333333332,-102.225166666666,11.80,26.30,13.10,18.41,6.00,1.11,196.40,275.51,73.14
13474,2018-05-01 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,28.40,10.50,20.98,20.10,7.50,185.20,401.68,38.00
13474,2018-05-02 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,30.40,14.40,22.54,33.20,8.42,196.90,481.23,43.16
13474,2018-05-03 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,28.50,15.10,21.08,25.20,5.49,232.00,371.44,60.60
13474,2018-05-04 00:00:00,Medio Kilo,22.0025,-102.266666666667,1.00,29.20,16.20,21.98,21.40,4.69,37.90,383.59,59.71
13474,2018-05-05 00:00:00,Medio Kilo,22.0025,-102.266666666667,11.80,27.60,15.00,19.84,29.90,9.18,65.10,481.82,73.98
13474,2018-05-06 00:00:00,Medio Kilo,22.0025,-102.266666666667,3.40,23.60,13.90,18.35,21.90,7.52,41.70,283.35,76.12
13474,2018-05-07 00:00:00,Medio Kilo,22.0025,-102.266666666667,2.60,25.60,13.10,18.04,24.60,7.72,52.20,392.55,72.21
13474,2018-05-08 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,27.40,11.20,19.11,18.30,2.48,69.80,518.58,67.70
13474,2018-05-09 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,29.00,13.40,20.66,22.10,5.32,157.60,506.94,55.43
13474,2018-05-10 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,27.90,10.90,18.86,31.90,6.53,153.90,432.35,58.59
13474,2018-05-11 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,28.90,10.20,20.27,13.80,4.86,199.70,452.36,52.04
13474,2018-05-12 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,30.80,15.80,22.56,19.60,8.79,196.00,515.55,51.16
13474,2018-05-13 00:00:00,Medio Kilo,22.0025,-102.266666666667,5.20,29.90,14.50,20.79,27.60,5.34,177.60,376.78,61.05
13474,2018-05-14 00:00:00,Medio Kilo,22.0025,-102.266666666667,3.80,28.20,14.30,20.61,18.60,4.22,197.50,465.86,68.27
13474,2018-05-15 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,29.90,12.80,20.63,36.30,4.74,112.80,474.53,69.25
13474,2018-05-16 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.60,28.60,17.20,21.21,20.70,3.78,84.60,326.77,69.21
13474,2018-05-17 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,29.30,15.10,21.20,17.60,4.19,66.00,358.88,62.96
13474,2018-05-18 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,33.00,12.60,22.55,15.80,5.22,187.70,482.78,50.36
13474,2018-05-19 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,31.60,11.70,22.80,24.60,8.04,189.20,520.61,33.68
13474,2018-05-20 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,29.90,8.60,20.54,14.80,4.86,167.40,509.16,28.20
13474,2018-05-21 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,30.20,7.50,20.62,14.50,4.91,170.10,524.58,28.65
13474,2018-05-22 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,31.20,9.80,22.03,10.50,3.31,174.10,516.39,27.89
13474,2018-05-23 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,31.50,10.00,21.68,13.70,3.12,141.10,499.72,38.15
13474,2018-05-24 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,33.10,12.40,23.57,27.60,4.02,27.60,488.04,43.96
13474,2018-05-25 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,31.90,14.20,23.59,20.50,4.20,52.50,462.02,49.20
13474,2018-05-26 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,32.40,12.90,23.49,18.80,5.11,40.90,490.53,44.64
13474,2018-05-27 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,34.10,11.40,23.66,18.10,4.41,32.50,500.75,34.79
13474,2018-05-28 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,35.50,13.20,25.07,9.90,3.24,93.40,496.17,38.31
13474,2018-05-29 00:00:00,Medio Kilo,22.0025,-102.266666666667,3.60,32.60,17.60,24.79,17.90,5.36,202.90,329.52,47.28
13474,2018-05-30 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,35.60,15.00,25.41,14.00,2.33,75.50,486.07,47.21
13474,2018-05-31 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,36.10,14.60,26.24,22.10,6.15,67.30,465.73,33.07
13474,2018-06-01 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,34.10,11.10,24.34,23.10,9.55,56.90,502.64,31.53
13474,2018-06-02 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,31.90,13.00,23.61,35.70,11.45,49.70,496.02,40.07
13474,2018-06-03 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,31.30,12.30,22.35,27.70,11.27,63.90,497.52,40.17
13474,2018-06-04 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,31.80,12.40,23.00,19.80,6.46,63.10,507.74,38.50
13474,2018-06-05 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,32.30,12.90,22.97,14.80,4.84,57.30,483.23,40.49
13474,2018-06-06 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,32.60,14.80,23.87,22.90,7.57,71.80,506.06,33.76
13474,2018-06-07 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,32.10,12.60,23.37,27.50,8.91,73.70,483.72,34.77
13474,2018-06-08 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,31.00,14.70,22.98,29.20,9.11,67.60,454.99,46.31
13474,2018-06-09 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,30.00,14.40,22.13,25.80,7.44,50.90,381.01,51.38
13474,2018-06-10 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,30.00,15.40,22.12,27.00,4.24,37.00,462.22,55.07
13474,2018-06-11 00:00:00,Medio Kilo,22.0025,-102.266666666667,6.60,29.90,15.20,21.28,33.90,7.91,204.40,452.63,69.50
13474,2018-06-12 00:00:00,Medio Kilo,22.0025,-102.266666666667,16.80,25.10,14.70,18.09,19.60,3.98,164.80,351.29,89.40
13474,2018-06-13 00:00:00,Medio Kilo,22.0025,-102.266666666667,7.40,20.60,15.50,17.69,11.30,2.47,138.10,177.96,92.31
13474,2018-06-14 00:00:00,Medio Kilo,22.0025,-102.266666666667,6.20,22.80,15.70,18.42,12.60,2.66,306.70,275.32,90.83
13474,2018-06-15 00:00:00,Medio Kilo,22.0025,-102.266666666667,4.80,23.80,16.10,19.84,17.60,2.23,187.60,290.84,81.42
13474,2018-06-16 00:00:00,Medio Kilo,22.0025,-102.266666666667,3.80,27.80,17.20,20.96,25.90,2.85,76.80,474.49,78.94
13474,2018-06-17 00:00:00,Medio Kilo,22.0025,-102.266666666667,3.00,24.80,17.20,19.68,15.30,3.15,329.50,255.12,85.72
13474,2018-06-18 00:00:00,Medio Kilo,22.0025,-102.266666666667,2.40,25.60,15.90,18.81,20.40,3.41,161.00,309.53,84.93
13474,2018-06-19 00:00:00,Medio Kilo,22.0025,-102.266666666667,2.80,26.20,15.30,18.48,26.30,2.73,158.30,434.81,88.46
13474,2018-06-20 00:00:00,Medio Kilo,22.0025,-102.266666666667,1.80,24.90,14.20,18.76,29.20,6.66,194.60,444.88,88.32
13474,2018-06-21 00:00:00,Medio Kilo,22.0025,-102.266666666667,2.80,25.00,14.50,18.04,26.60,4.31,198.80,411.80,88.48
13474,2018-06-22 00:00:00,Medio Kilo,22.0025,-102.266666666667,1.80,24.00,15.70,18.93,11.80,3.04,187.70,361.76,85.84
13474,2018-06-23 00:00:00,Medio Kilo,22.0025,-102.266666666667,2.20,25.30,13.30,19.26,29.80,2.98,184.10,417.24,81.77
13474,2018-06-24 00:00:00,Medio Kilo,22.0025,-102.266666666667,2.20,25.80,14.40,18.85,32.20,6.02,189.90,534.38,82.65
13474,2018-06-25 00:00:00,Medio Kilo,22.0025,-102.266666666667,2.00,24.40,13.40,17.18,26.20,2.55,124.60,371.96,89.84
13474,2018-06-26 00:00:00,Medio Kilo,22.0025,-102.266666666667,2.80,23.80,14.70,18.66,17.00,2.53,201.00,393.25,83.29
13474,2018-06-27 00:00:00,Medio Kilo,22.0025,-102.266666666667,7.40,24.80,16.20,19.16,17.60,3.04,193.50,409.12,84.17
13474,2018-06-28 00:00:00,Medio Kilo,22.0025,-102.266666666667,6.20,26.00,15.20,19.41,34.10,2.57,219.30,479.54,81.66
13474,2018-06-29 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.00,25.10,15.20,18.86,22.30,3.45,175.10,408.85,81.32
13474,2018-06-30 00:00:00,Medio Kilo,22.0025,-102.266666666667,0.40,26.50,13.80,19.74,20.00,2.37,167.40,484.00,74.29
13475,2018-05-01 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,27.80,8.90,19.20,10.50,2.63,230.80,408.33,40.60
13475,2018-05-02 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,29.80,12.50,21.64,11.20,2.04,210.50,458.09,41.81
13475,2018-05-03 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,27.70,13.60,20.33,5.30,1.24,264.20,322.65,55.43
13475,2018-05-04 00:00:00,San Carlos,22.0897222222222,-102.099722222222,4.80,28.50,15.00,20.67,7.20,0.39,67.50,339.82,61.21
13475,2018-05-05 00:00:00,San Carlos,22.0897222222222,-102.099722222222,9.00,27.30,14.30,19.02,0.10,0.00,85.00,420.97,70.05
13475,2018-05-06 00:00:00,San Carlos,22.0897222222222,-102.099722222222,1.20,25.00,12.70,17.71,0.10,0.00,69.00,270.79,70.24
13475,2018-05-07 00:00:00,San Carlos,22.0897222222222,-102.099722222222,7.20,25.30,10.10,16.71,0.10,0.00,63.70,359.43,72.00
13475,2018-05-08 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.20,26.90,10.30,18.06,0.10,0.00,332.70,470.66,64.82
13475,2018-05-09 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,28.60,10.40,19.11,0.10,0.01,82.60,461.94,52.72
13475,2018-05-10 00:00:00,San Carlos,22.0897222222222,-102.099722222222,2.60,28.00,9.20,17.71,0.10,0.00,96.10,473.12,60.84
13475,2018-05-11 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,28.70,8.80,18.90,0.10,0.00,247.30,514.00,54.09
13475,2018-05-12 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,30.60,11.50,20.68,0.10,0.01,233.50,504.09,52.32
13475,2018-05-13 00:00:00,San Carlos,22.0897222222222,-102.099722222222,4.40,29.40,13.20,19.66,0.10,0.00,249.80,350.14,61.48
13475,2018-05-14 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.20,28.30,11.90,19.75,0.10,0.01,105.80,422.83,63.27
13475,2018-05-15 00:00:00,San Carlos,22.0897222222222,-102.099722222222,15.20,29.30,11.60,18.98,0.10,0.01,107.20,401.45,72.08
13475,2018-05-16 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,27.20,16.10,20.08,0.10,0.00,62.70,298.46,68.32
13475,2018-05-17 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,28.80,14.80,20.55,0.20,0.01,57.60,348.49,61.86
13475,2018-05-18 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,31.20,11.40,21.50,6.90,1.47,264.50,425.87,49.81
13475,2018-05-19 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,30.30,11.30,20.98,13.20,2.88,250.00,508.42,38.95
13475,2018-05-20 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,29.60,5.60,18.27,9.00,2.13,249.70,531.49,36.60
13475,2018-05-21 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,29.60,7.70,19.42,8.50,1.42,242.00,509.03,37.91
13475,2018-05-22 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,30.80,7.80,20.16,6.30,1.14,226.40,507.82,35.79
13475,2018-05-23 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,30.50,11.30,20.84,7.50,1.33,231.30,491.43,47.88
13475,2018-05-24 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,31.40,14.80,23.26,8.10,1.53,63.50,418.60,46.52
13475,2018-05-25 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,31.30,15.20,22.64,9.60,2.23,48.60,440.42,47.51
13475,2018-05-26 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,31.10,12.30,22.51,11.00,2.37,37.00,467.95,43.59
13475,2018-05-27 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,32.60,12.10,23.37,8.30,1.89,42.80,472.26,34.95
13475,2018-05-28 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,33.80,11.90,23.47,7.70,1.53,23.40,465.62,40.99
13475,2018-05-29 00:00:00,San Carlos,22.0897222222222,-102.099722222222,5.80,32.60,13.80,22.75,17.80,2.64,247.50,360.11,46.76
13475,2018-05-30 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,35.10,14.50,24.82,5.10,0.85,17.70,489.28,41.36
13475,2018-05-31 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,34.90,15.00,25.89,6.20,1.40,51.20,470.98,27.49
13475,2018-06-01 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,32.50,13.00,24.00,8.50,2.62,59.70,510.11,26.95
13475,2018-06-02 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,30.40,11.80,22.32,14.00,3.86,59.70,500.11,39.49
13475,2018-06-03 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,30.20,11.40,21.86,9.90,3.34,65.70,501.07,39.50
13475,2018-06-04 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,31.20,10.60,21.90,5.90,1.58,71.10,508.14,40.04
13475,2018-06-05 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,31.50,11.00,22.14,7.30,1.64,49.20,484.20,39.02
13475,2018-06-06 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,31.50,11.60,22.75,9.70,2.06,62.70,490.22,34.82
13475,2018-06-07 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,31.50,12.40,22.69,9.90,2.82,58.60,480.93,32.98
13475,2018-06-08 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,29.70,14.20,22.00,7.90,2.72,69.30,462.98,45.94
13475,2018-06-09 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,30.00,13.70,21.26,7.10,2.51,72.80,414.58,50.20
13475,2018-06-10 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,30.20,14.40,21.70,10.10,1.27,91.60,415.31,51.20
13475,2018-06-11 00:00:00,San Carlos,22.0897222222222,-102.099722222222,41.20,30.10,14.60,20.37,7.50,2.48,200.10,448.11,67.41
13475,2018-06-12 00:00:00,San Carlos,22.0897222222222,-102.099722222222,15.60,25.40,13.40,17.59,4.10,0.95,164.80,296.38,84.07
13475,2018-06-13 00:00:00,San Carlos,22.0897222222222,-102.099722222222,13.40,20.80,14.50,17.01,4.30,0.63,111.00,153.84,85.03
13475,2018-06-14 00:00:00,San Carlos,22.0897222222222,-102.099722222222,17.40,21.70,14.70,17.45,4.00,0.58,81.50,202.06,84.25
13475,2018-06-15 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.00,25.00,14.60,19.06,8.60,0.93,153.10,317.71,74.69
13475,2018-06-16 00:00:00,San Carlos,22.0897222222222,-102.099722222222,7.00,27.90,15.50,19.82,6.10,0.72,38.20,398.80,76.48
13475,2018-06-17 00:00:00,San Carlos,22.0897222222222,-102.099722222222,0.40,24.20,15.80,18.93,7.70,1.75,346.80,264.91,80.73
13475,2018-06-18 00:00:00,San Carlos,22.0897222222222,-102.099722222222,14.80,26.60,14.40,18.41,10.80,1.44,170.80,384.26,77.43
13475,2018-06-19 00:00:00,San Carlos,22.0897222222222,-102.099722222222,7.80,24.90,14.30,17.52,10.80,0.96,221.20,340.34,85.04
13475,2018-06-20 00:00:00,San Carlos,22.0897222222222,-102.099722222222,10.80,25.60,14.00,18.28,9.20,2.40,210.90,413.75,81.09
13475,2018-06-21 00:00:00,San Carlos,22.0897222222222,-102.099722222222,8.40,24.70,13.20,17.10,8.10,1.70,251.70,325.82,83.82
13475,2018-06-22 00:00:00,San Carlos,22.0897222222222,-102.099722222222,1.80,24.60,14.30,17.92,5.90,1.33,184.80,350.92,81.93
13475,2018-06-23 00:00:00,San Carlos,22.0897222222222,-102.099722222222,27.80,26.50,12.30,18.64,9.20,1.42,207.20,435.26,75.56
13475,2018-06-24 00:00:00,San Carlos,22.0897222222222,-102.099722222222,1.80,26.20,13.80,18.51,9.10,2.28,214.70,495.97,74.50
13475,2018-06-25 00:00:00,San Carlos,22.0897222222222,-102.099722222222,6.20,23.70,12.70,16.68,9.20,1.18,230.60,324.74,83.31
13475,2018-06-26 00:00:00,San Carlos,22.0897222222222,-102.099722222222,2.40,23.30,14.30,17.99,3.90,0.87,146.90,296.25,78.18
13475,2018-06-27 00:00:00,San Carlos,22.0897222222222,-102.099722222222,1.00,25.00,14.70,18.44,7.90,1.30,117.50,385.97,79.30
13475,2018-06-28 00:00:00,San Carlos,22.0897222222222,-102.099722222222,16.60,26.10,13.60,18.32,12.80,1.03,120.30,470.23,78.60
13475,2018-06-29 00:00:00,San Carlos,22.0897222222222,-102.099722222222,2.20,24.60,14.20,18.02,5.90,1.20,199.70,455.31,79.47
13475,2018-06-30 00:00:00,San Carlos,22.0897222222222,-102.099722222222,1.80,26.40,12.50,18.88,4.40,1.05,187.30,484.82,72.96
13476,2018-05-01 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,31.00,11.60,21.94,17.00,4.23,193.20,400.17,33.81
13476,2018-05-02 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,33.60,15.00,22.92,22.90,3.51,201.40,480.39,38.10
13476,2018-05-03 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.40,30.80,14.80,21.81,12.70,1.99,285.40,410.73,53.25
13476,2018-05-04 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,31.30,15.80,22.85,10.50,2.01,25.60,346.18,52.30
13476,2018-05-05 00:00:00,Universidad,21.9156499999999,-102.318833333333,3.60,30.30,13.40,20.57,16.00,3.25,37.90,451.16,66.59
13476,2018-05-06 00:00:00,Universidad,21.9156499999999,-102.318833333333,4.20,25.70,12.70,18.90,13.70,2.80,25.50,276.39,66.89
13476,2018-05-07 00:00:00,Universidad,21.9156499999999,-102.318833333333,3.80,28.00,13.00,19.06,21.90,4.26,18.40,414.49,60.74
13476,2018-05-08 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,29.80,11.60,19.81,7.60,1.12,221.00,480.39,61.81
13476,2018-05-09 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,31.10,12.30,20.84,13.10,2.40,205.00,423.94,49.66
13476,2018-05-10 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,29.00,12.20,19.88,19.70,1.86,211.60,397.87,49.93
13476,2018-05-11 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,29.60,10.30,21.05,11.90,1.77,201.40,435.27,45.93
13476,2018-05-12 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,32.70,13.40,22.61,13.50,2.82,200.10,475.72,46.94
13476,2018-05-13 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.20,31.40,15.90,21.96,14.10,2.04,183.60,388.24,51.89
13476,2018-05-14 00:00:00,Universidad,21.9156499999999,-102.318833333333,20.40,31.00,14.20,21.23,15.60,1.84,208.20,409.62,57.36
13476,2018-05-15 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.20,32.20,13.40,21.46,8.20,0.94,224.80,463.79,63.16
13476,2018-05-16 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,29.40,16.80,21.90,16.00,1.92,359.00,314.49,60.69
13476,2018-05-17 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,29.50,15.20,21.31,8.80,1.26,335.00,313.33,58.86
13476,2018-05-18 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,34.70,12.00,23.52,10.50,2.36,237.20,485.70,44.25
13476,2018-05-19 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,34.00,13.50,24.03,15.80,3.43,238.60,527.20,27.70
13476,2018-05-20 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,32.30,10.60,21.92,16.00,2.16,188.80,538.96,24.41
13476,2018-05-21 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,33.70,8.80,21.52,13.70,2.02,223.20,511.85,25.06
13476,2018-05-22 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,34.20,11.50,22.80,13.30,1.67,182.30,503.99,24.57
13476,2018-05-23 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,33.40,11.40,22.84,15.60,1.33,205.50,490.13,27.56
13476,2018-05-24 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,34.10,14.80,24.60,9.00,1.48,358.20,443.70,38.02
13476,2018-05-25 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,35.10,14.80,24.92,19.10,2.65,20.60,444.01,41.11
13476,2018-05-26 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,34.20,15.70,25.08,12.70,2.83,9.40,484.19,36.69
13476,2018-05-27 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,36.00,13.70,25.43,12.70,2.34,354.30,503.37,27.89
13476,2018-05-28 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,37.30,14.30,26.45,12.30,1.52,23.50,501.00,31.73
13476,2018-05-29 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,33.60,18.80,25.75,22.50,2.35,198.70,350.44,40.25
13476,2018-05-30 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,37.90,15.90,27.43,14.30,1.02,346.70,472.14,34.55
13476,2018-05-31 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,38.20,17.20,27.40,12.50,2.13,15.50,456.87,26.17
13476,2018-06-01 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,37.40,13.90,26.02,15.40,3.40,18.30,512.85,23.40
13476,2018-06-02 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,35.50,13.90,24.77,21.10,4.91,27.40,491.45,33.89
13476,2018-06-03 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,34.20,14.30,23.88,14.70,4.42,45.70,480.43,32.21
13476,2018-06-04 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,34.00,13.90,23.88,9.40,3.04,23.00,504.03,32.58
13476,2018-06-05 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,35.40,13.80,24.68,10.00,1.98,4.20,491.96,34.59
13476,2018-06-06 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,35.10,15.70,25.18,15.80,2.50,7.30,498.64,28.51
13476,2018-06-07 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,35.90,16.00,25.05,12.30,2.56,354.70,483.41,30.53
13476,2018-06-08 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,33.40,16.00,24.34,17.00,3.01,31.30,492.11,38.94
13476,2018-06-09 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,33.50,14.20,23.11,11.90,2.66,18.60,412.67,43.26
13476,2018-06-10 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,32.00,14.50,22.82,14.30,2.84,308.80,383.82,47.62
13476,2018-06-11 00:00:00,Universidad,21.9156499999999,-102.318833333333,15.60,32.00,14.20,21.93,23.40,3.83,208.20,439.40,62.82
13476,2018-06-12 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,30.00,13.10,18.75,9.00,1.65,258.30,419.75,79.74
13476,2018-06-13 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.80,24.80,13.50,18.12,9.00,1.23,174.70,196.48,82.94
13476,2018-06-14 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,26.70,13.40,18.70,3.90,0.53,162.30,245.27,82.04
13476,2018-06-15 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,27.20,14.50,20.38,6.30,1.25,203.60,288.32,70.28
13476,2018-06-16 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,30.90,16.70,22.40,12.30,0.96,226.40,469.67,61.41
13476,2018-06-17 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,28.50,15.30,20.27,10.20,1.97,344.70,252.09,72.31
13476,2018-06-18 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,27.00,14.80,19.91,13.90,2.60,211.90,326.11,72.45
13476,2018-06-19 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.60,28.90,13.40,18.84,14.50,1.98,197.40,447.50,80.51
13476,2018-06-20 00:00:00,Universidad,21.9156499999999,-102.318833333333,7.20,27.20,13.30,18.71,39.10,3.02,188.80,388.42,82.04
13476,2018-06-21 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.20,28.50,12.40,18.27,18.90,2.07,220.20,456.80,79.38
13476,2018-06-22 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,27.40,13.90,19.84,10.50,1.57,197.60,374.11,74.45
13476,2018-06-23 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,26.90,12.20,20.22,6.80,0.87,218.40,386.06,69.26
13476,2018-06-24 00:00:00,Universidad,21.9156499999999,-102.318833333333,1.00,28.10,12.20,18.94,14.10,2.52,196.50,537.89,75.40
13476,2018-06-25 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.60,25.80,12.60,18.17,13.70,1.72,196.20,319.60,77.93
13476,2018-06-26 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.00,25.50,13.10,19.29,11.10,1.22,213.80,388.10,72.32
13476,2018-06-27 00:00:00,Universidad,21.9156499999999,-102.318833333333,0.60,28.00,15.40,19.53,6.60,0.89,208.10,365.80,74.06
